C2	 Stimuli Evoking a direct response, each row is a stimulus vector	2014May21
cellLoc 258 341                                                               

-6.5066723e+01	-1.0528740e+02	-1.0142058e+02	2.4310280e+01	3.9889305e+00	-9.4455981e+01	4.1387468e+00	6.5806779e+01	5.9205804e+01	-3.9087587e+01	1.6954951e+02	1.1667940e+02	9.2307701e+00	1.3314720e+02	-1.0289076e+02	1.9671822e+01	-1.3923219e+02	-9.0264626e+01	8.4033298e+01	-1.2641172e+01	1.4500000e-03	0.0000000e+00	0.0000000e+00	
7.8138984e+01	4.3496646e+01	1.4246676e+02	1.1169539e+02	-1.2886682e+02	-1.3389011e+02	-2.5255257e+01	-2.9830802e+01	4.4665373e+01	1.3104588e+02	-5.3595981e+01	2.2449053e+02	1.1358875e+02	6.1164615e+01	-2.4842907e+02	1.2030655e+01	1.7435348e+02	-3.8534848e+01	-9.3253132e+01	-1.2007590e+02	1.3500000e-03	0.0000000e+00	0.0000000e+00	
-4.0145946e+01	2.2502363e+02	8.8697452e+00	2.3135536e+02	5.8579436e+01	3.5665782e+01	1.9138591e+01	4.2664658e+01	6.1905111e+01	-7.3387747e+01	1.3433431e+02	-3.0999250e+01	1.2680964e+02	-1.7424921e+02	-1.7890205e+02	-4.1204309e+00	3.7969391e+01	-1.3553956e+01	1.3762299e+02	3.3729447e+01	1.5000000e-03	0.0000000e+00	0.0000000e+00	
1.7776480e+02	-1.0517985e+02	-1.5407933e+02	-6.5242457e+01	2.6063324e+01	9.3390721e+00	-9.8274940e+01	-1.2729092e+02	1.5930087e+01	-1.2328929e+02	1.2261874e+02	-2.7821281e+02	1.5032107e+01	-7.6070864e+01	1.1700743e+02	5.9961214e+01	-3.3896645e+01	5.7696650e+01	3.8739149e+01	3.2702733e+00	1.1500000e-03	0.0000000e+00	0.0000000e+00	
1.5881385e+02	1.2764176e+01	1.8954945e+02	1.6749083e+02	6.1531604e+01	1.1687876e+02	1.7503617e+02	-1.0588341e+02	9.4362274e+01	-9.5360109e+01	1.1160935e+01	1.5631084e+02	-4.5031893e+01	1.6079720e+01	-6.4494181e+01	-6.4342479e+01	-1.0989343e+02	-1.1848768e+02	2.0892509e+02	2.6632799e+01	1.4000000e-03	0.0000000e+00	0.0000000e+00	
1.5959968e+01	-1.4906851e+02	6.8059209e+01	6.5507015e+01	4.0271926e+01	-1.3902727e+02	1.2385345e+02	1.2626456e+02	1.3607979e+01	-5.9608895e+01	1.3868194e+02	2.6090180e+01	2.2422344e+02	-2.8997713e+01	-1.8530359e+02	3.1560412e+01	-2.0142218e+01	-1.3833040e+02	-8.2150730e+01	-2.0012440e+02	1.6000000e-03	0.0000000e+00	0.0000000e+00	
-1.2279776e+02	-2.2434906e+02	3.4551878e+01	-1.7794437e+02	-1.3815450e+02	1.4960692e+02	-2.6300048e+00	1.7809513e+02	3.2632298e+01	-1.5577695e+01	-5.4319242e+01	5.3731570e+01	1.9237029e+01	3.3595287e+01	8.5339348e+01	6.2097662e+01	1.5363306e+02	-8.8328126e+01	-4.6479501e+01	-6.5502596e+01	1.3500000e-03	0.0000000e+00	0.0000000e+00	
-1.2624328e+02	7.8473107e+01	8.7647383e+01	4.4879776e+01	1.9436213e+02	4.8839086e+01	1.4832765e+02	1.8907320e+02	3.6266253e+01	3.6390572e+01	3.8291825e+01	-1.4134186e+02	8.2225877e+01	6.4580859e+01	-4.2105208e+01	-8.1075507e+01	1.4471664e+02	-7.8537428e+01	1.2699201e+01	7.9835246e+01	1.8000000e-03	0.0000000e+00	0.0000000e+00	
-4.9483571e+01	2.2194313e+02	-2.5215539e+02	-1.2317169e+02	1.3411933e+02	1.0461078e+02	-1.9803095e+00	2.1630272e+02	-1.6501490e+02	2.5577058e+02	-1.6834748e+01	3.9551834e+01	-1.2387531e+02	4.3550089e+01	-2.0292918e+02	2.3004172e+02	-3.3208663e+00	1.7619164e+02	2.3449317e+01	-9.4036599e+01	1.6500000e-03	0.0000000e+00	0.0000000e+00	
9.2615699e+01	1.8764451e+01	2.6440408e+01	4.4696396e+01	1.4860974e+02	6.9572262e+01	-9.9157444e+01	-2.6785001e+02	5.9116210e+01	2.3207425e+00	2.4389337e+02	1.5564638e+02	-1.7405002e+02	-6.8446888e+01	2.4653577e+01	-1.1166779e+02	1.1495447e+02	-5.8601246e+00	1.8806314e+02	-5.5387305e+01	1.4000000e-03	0.0000000e+00	0.0000000e+00	
