C2	 Stimuli Evoking a direct response, each row is a stimulus vector	2014Sep04
cellLoc 428 602

-4.3876019e+01	4.3613417e+00	-1.3028417e+02	1.5749916e+01	2.3407039e+02	-2.8898214e+01	1.5396609e+01	2.2937467e+01	-7.6905165e+01	0.0000000e+00	6.8317729e+01	0.0000000e+00	-2.6805421e+01	-1.9697593e+02	-9.0235081e+01	5.2887425e+01	1.8632509e+02	6.5229971e+01	-1.5527109e+02	1.5338140e+02	2.8400000e-03	6.7600000e-03	1.1480000e-02	1.8040000e-02	0.0000000e+00	0.0000000e+00	
1.8158379e+02	5.9711525e+01	-1.9285954e+02	-1.7286378e+02	-8.8002117e+00	-1.3199088e+01	-8.6884781e+01	7.1668272e+01	1.7350210e+01	0.0000000e+00	5.7308383e+01	0.0000000e+00	5.1527825e+01	-1.8118593e+02	-1.7356273e+02	-9.1228852e+01	1.0139412e+02	-1.6941136e+01	1.9454453e+01	1.8629132e+01	2.8800000e-03	7.6800000e-03	1.5040000e-02	0.0000000e+00	0.0000000e+00	0.0000000e+00	
5.1024172e+01	-4.0201846e+01	2.1362389e+01	-3.3991059e+01	-9.4522233e+01	1.7526903e+01	-1.9651353e+02	-1.2036560e+02	-8.5004884e+01	0.0000000e+00	1.7835614e+02	0.0000000e+00	3.5003258e+01	1.9929596e+02	5.0497008e+01	-1.4390999e+02	-1.2028091e+02	-1.7828648e+02	7.3704015e+01	-1.5406094e+02	2.6400000e-03	7.4800000e-03	1.6080000e-02	0.0000000e+00	0.0000000e+00	0.0000000e+00	
2.7060625e+01	-2.5486827e+02	-8.5053593e+01	-2.2209567e+01	1.4159072e+02	-2.1857730e+02	-1.2185937e+02	2.8250993e+02	4.4790009e+01	0.0000000e+00	-2.1224287e+02	0.0000000e+00	9.5726625e+01	-1.6996360e+02	-1.1604408e+02	4.2736069e+01	3.7410558e+01	1.4961294e+02	-6.8134906e+01	1.9032063e+02	3.0400000e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	
8.0171943e+01	-1.3620219e+02	9.5211652e+01	-4.2264787e+01	-6.9242268e+01	1.6009487e+02	-6.6973643e+01	-1.5857407e+02	3.9191955e+01	0.0000000e+00	-2.8033590e+01	0.0000000e+00	-2.4335192e+02	-1.6981018e+02	-1.5517855e+01	3.9574922e+01	1.1478118e+02	1.0687812e+02	1.1407857e+02	-7.5319025e+00	2.9200000e-03	7.3600000e-03	1.3600000e-02	0.0000000e+00	0.0000000e+00	0.0000000e+00	
2.9478808e+01	-4.0883271e+01	-1.1676328e+02	-2.7421271e+02	7.6752120e+01	-1.0305696e+02	-8.0246831e+00	1.5468121e+02	-5.0922101e+01	0.0000000e+00	2.1061565e+02	0.0000000e+00	-2.8806170e+01	-1.4193440e+02	-1.4995418e+00	-1.5461590e+02	-1.7394094e+02	-8.5476530e+01	-9.3391310e+01	5.6493230e+01	3.2000000e-03	7.5600000e-03	1.3160000e-02	0.0000000e+00	0.0000000e+00	0.0000000e+00	
-2.2939384e+01	-4.2183955e+00	1.1731124e+02	-1.5190493e+02	1.2625327e+02	-1.0426592e+02	-2.2505854e+02	-8.6514582e+01	2.1775895e+02	0.0000000e+00	9.2407811e+01	0.0000000e+00	6.6947148e+01	1.6241199e+02	1.9396131e+02	-3.8064316e+01	1.1977059e+02	8.3742611e+01	-1.5283034e+01	1.1999971e+02	2.2400000e-03	6.8000000e-03	1.4000000e-02	0.0000000e+00	0.0000000e+00	0.0000000e+00	
-1.4057952e+01	4.0418652e+01	1.4065796e+02	-2.4029162e+02	-1.3109874e+02	1.0259867e+02	-1.5503002e+01	9.1695604e+01	4.5790126e+01	0.0000000e+00	-2.0663189e+02	0.0000000e+00	8.2375418e+01	1.5952100e+02	1.3971718e+02	-4.6914774e+00	-7.3193146e+01	5.7351363e+01	5.6495774e+01	1.1391619e+02	3.0400000e-03	7.3600000e-03	1.3600000e-02	0.0000000e+00	0.0000000e+00	0.0000000e+00	
3.8775879e+01	-2.3199538e+02	-1.3525874e+02	-4.4088017e+01	6.3445164e+00	-3.3390536e+01	5.5476224e+01	5.7600930e+01	-1.3392413e+02	0.0000000e+00	-1.3742393e+00	0.0000000e+00	7.2016215e+01	-1.8274161e+02	2.5749099e+01	9.0803514e+01	-1.4248432e+02	9.8219509e+01	-1.0508211e+02	1.2566114e+02	3.1200000e-03	7.4400000e-03	1.3200000e-02	0.0000000e+00	0.0000000e+00	0.0000000e+00	
3.1801445e+01	-9.0687740e+01	1.9258758e+02	-8.0297459e+01	-1.7374876e+02	3.9827793e+01	-1.1667685e+02	-8.4752902e+01	4.2867709e+01	0.0000000e+00	-7.0127766e+01	0.0000000e+00	-2.2121838e+01	-2.0109442e+02	-1.5595646e+02	-1.6273785e+01	-2.8035876e-01	1.1432911e+02	-9.9591806e+01	-7.3467834e+00	2.9200000e-03	8.3200000e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	
