C2	 Stimuli Evoking a direct response, each row is a stimulus vector	2014Sep04
cellLoc  

-8.0374419e-01	-8.0374419e-01	-8.0374419e-01	-8.0374419e-01	-9.8550791e-01	-9.8550791e-01	-9.8550791e-01	-9.8550791e-01	-5.0528969e-01	-5.0528969e-01	-5.0528969e-01	-5.0528969e-01	2.7440475e-01	2.7440475e-01	2.7440475e-01	2.7440475e-01	9.1218938e-01	9.1218938e-01	9.1218938e-01	9.1218938e-01	2.0280000e-02	3.1400000e-02	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	
-8.0374419e-01	-8.0374419e-01	-8.0374419e-01	-8.0374419e-01	-9.8550791e-01	-9.8550791e-01	-9.8550791e-01	-9.8550791e-01	-5.0528969e-01	-5.0528969e-01	-5.0528969e-01	-5.0528969e-01	2.7440475e-01	2.7440475e-01	2.7440475e-01	2.7440475e-01	9.1218938e-01	9.1218938e-01	9.1218938e-01	9.1218938e-01	6.5120000e-02	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	
-8.0374419e-01	-8.0374419e-01	-8.0374419e-01	-8.0374419e-01	-9.8550791e-01	-9.8550791e-01	-9.8550791e-01	-9.8550791e-01	-5.0528969e-01	-5.0528969e-01	-5.0528969e-01	-5.0528969e-01	2.7440475e-01	2.7440475e-01	2.7440475e-01	2.7440475e-01	9.1218938e-01	9.1218938e-01	9.1218938e-01	9.1218938e-01	9.4840000e-02	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	
-8.0374419e-01	-8.0374419e-01	-8.0374419e-01	-8.0374419e-01	-9.8550791e-01	-9.8550791e-01	-9.8550791e-01	-9.8550791e-01	-5.0528969e-01	-5.0528969e-01	-5.0528969e-01	-5.0528969e-01	2.7440475e-01	2.7440475e-01	2.7440475e-01	2.7440475e-01	9.1218938e-01	9.1218938e-01	9.1218938e-01	9.1218938e-01	6.2800000e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	
-8.0374419e-01	-8.0374419e-01	-8.0374419e-01	-8.0374419e-01	-9.8550791e-01	-9.8550791e-01	-9.8550791e-01	-9.8550791e-01	-5.0528969e-01	-5.0528969e-01	-5.0528969e-01	-5.0528969e-01	2.7440475e-01	2.7440475e-01	2.7440475e-01	2.7440475e-01	9.1218938e-01	9.1218938e-01	9.1218938e-01	9.1218938e-01	2.3840000e-02	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	
-8.0374419e-01	-8.0374419e-01	-8.0374419e-01	-8.0374419e-01	-9.8550791e-01	-9.8550791e-01	-9.8550791e-01	-9.8550791e-01	-5.0528969e-01	-5.0528969e-01	-5.0528969e-01	-5.0528969e-01	2.7440475e-01	2.7440475e-01	2.7440475e-01	2.7440475e-01	9.1218938e-01	9.1218938e-01	9.1218938e-01	9.1218938e-01	8.4120000e-02	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	
-8.0374419e-01	-8.0374419e-01	-8.0374419e-01	-8.0374419e-01	-9.8550791e-01	-9.8550791e-01	-9.8550791e-01	-9.8550791e-01	-5.0528969e-01	-5.0528969e-01	-5.0528969e-01	-5.0528969e-01	2.7440475e-01	2.7440475e-01	2.7440475e-01	2.7440475e-01	9.1218938e-01	9.1218938e-01	9.1218938e-01	9.1218938e-01	5.2600000e-02	6.6880000e-02	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	
-8.0374419e-01	-8.0374419e-01	-8.0374419e-01	-8.0374419e-01	-9.8550791e-01	-9.8550791e-01	-9.8550791e-01	-9.8550791e-01	-5.0528969e-01	-5.0528969e-01	-5.0528969e-01	-5.0528969e-01	2.7440475e-01	2.7440475e-01	2.7440475e-01	2.7440475e-01	9.1218938e-01	9.1218938e-01	9.1218938e-01	9.1218938e-01	7.3960000e-02	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	
-8.0374419e-01	-8.0374419e-01	-8.0374419e-01	-8.0374419e-01	-9.8550791e-01	-9.8550791e-01	-9.8550791e-01	-9.8550791e-01	-5.0528969e-01	-5.0528969e-01	-5.0528969e-01	-5.0528969e-01	2.7440475e-01	2.7440475e-01	2.7440475e-01	2.7440475e-01	9.1218938e-01	9.1218938e-01	9.1218938e-01	9.1218938e-01	9.7320000e-02	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	
-8.0374419e-01	-8.0374419e-01	-8.0374419e-01	-8.0374419e-01	-9.8550791e-01	-9.8550791e-01	-9.8550791e-01	-9.8550791e-01	-5.0528969e-01	-5.0528969e-01	-5.0528969e-01	-5.0528969e-01	2.7440475e-01	2.7440475e-01	2.7440475e-01	2.7440475e-01	9.1218938e-01	9.1218938e-01	9.1218938e-01	9.1218938e-01	4.8480000e-02	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	
