C3	 Stimuli Evoking a direct response, each row is a stimulus vector	2014May08
cellLoc 266 465                                                               

-9.7800627e+01	-1.1910750e+02	1.7860372e+02	-3.6407054e+01	-1.1444894e+02	-1.2033201e+01	3.4539555e+01	1.8380368e+01	6.0422817e+01	3.3738444e+01	2.3704516e+01	-5.0145478e+01	-9.4726699e+01	8.9848384e+01	-1.9963055e+01	3.0578949e+01	1.0022058e+02	8.6628609e+01	-1.4413562e+02	-9.6593264e+01	2.1385000e-01	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	
-5.1262606e+01	1.3820392e+02	-1.5442105e+01	-1.7113139e+02	8.1907773e+01	-4.8224789e+01	4.9957264e+01	-1.1243677e+02	7.5167489e+01	2.2310138e+01	6.9885522e+01	-1.0486860e+01	-7.1052445e+00	6.3461431e+01	4.8708825e+01	-1.1445448e+02	-1.6881404e+02	-8.3092011e+01	-8.3294583e+01	-8.2302335e+01	4.5795000e-01	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	
6.1659873e+00	2.9705558e+01	5.7185288e+01	-7.0616530e+01	-3.1085681e+01	1.5163634e+02	-6.0248784e+01	-1.0336227e+01	-8.5376677e+01	3.1547361e+01	9.5982831e+00	1.0582952e+02	8.4620406e+01	1.2112757e+02	-4.1650164e+01	1.5938249e+02	6.7410050e+01	4.9022904e+01	-4.7060055e+01	1.4128092e+01	3.0705000e-01	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	
2.1696707e+01	2.1025420e+01	-5.6067963e+01	-5.9277304e+01	-5.0592406e+01	2.1800433e+01	1.6803125e+01	3.4516474e+01	8.0088150e+01	-3.9172485e-01	-7.6283844e+01	8.9054364e+01	-3.6186757e+01	3.4273377e+01	-5.0211340e+01	-1.7642480e+01	-3.9539634e+01	7.9009818e+00	-5.5850373e+01	1.0082633e+02	1.1765000e-01	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	
-1.2688379e+01	2.7201159e+01	-2.3604040e+01	-1.0481743e+02	4.1858350e+01	1.0058257e+02	7.1369146e+01	1.6795450e+01	-5.8160786e+01	4.7076306e+01	-8.5995413e+01	-1.0126959e+02	7.2522209e+01	-3.6693243e+01	-6.5219450e+01	-4.8684048e+01	-5.6303484e+01	3.9408220e+01	5.6240986e+01	7.2649551e+01	3.0140000e-01	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	
1.6444136e+02	-2.1753620e+02	-4.6590910e+01	-1.0955120e+02	1.5685460e+01	4.0674920e+01	7.3744257e+01	-1.5877250e+02	4.7949819e+01	-3.7105708e+01	-4.5064295e+01	3.2981182e+01	5.0655349e+01	3.8998838e+01	4.4742750e+01	-3.1586718e+01	-6.3865821e+01	-1.3284234e+02	-5.7134666e+01	1.1316995e+02	2.4000000e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	
5.4021115e+01	7.5705085e+01	-1.7990801e+01	-8.6586520e+00	-5.9440225e+01	1.1366468e+02	1.1154762e-01	6.5701512e+00	-1.7486431e+01	-7.6829420e+01	9.6909570e+01	-7.5515874e+01	-1.0034126e+02	4.2834658e+01	1.1282910e+01	1.3811897e+02	8.7515512e+01	5.2144134e+01	-1.0305715e+02	9.4478216e+00	2.3655000e-01	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	
-2.7072370e+01	-5.4325693e+01	8.8642903e+01	9.3029066e+00	-4.7527789e+01	-4.3542001e+00	-1.0128487e+01	5.0043114e+01	4.1462450e+01	-1.3859145e+02	-1.3853542e+01	-3.6244225e+01	5.0258005e+01	1.1649205e+02	1.0087176e+02	-1.4832792e+02	4.6928929e+01	4.3048184e+01	1.0072416e+02	1.5442719e+02	1.2945000e-01	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	
-2.7892916e+01	6.6306402e+00	-1.8162720e+00	1.0649702e+02	3.3515031e+00	-3.0965977e+01	-3.8724125e+01	3.1723668e+01	8.3413872e+01	6.9415307e+01	4.0538784e+01	-1.4693366e+02	-9.2466081e+01	-4.4279453e+01	1.1638969e+02	1.0429557e+02	-2.1291274e+01	4.4982519e+01	-1.3604490e+02	2.3160370e+01	1.5000000e-02	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	
5.9784256e+01	7.1734879e+01	-1.3384725e+01	4.8562907e+01	-3.0420554e+01	-7.0399830e+01	-2.2093666e+01	1.5485783e+02	-5.0628076e+01	4.6004693e+01	-3.4608038e+01	-9.2498999e-01	1.3749722e+01	7.9860739e+01	-1.5256420e+01	-5.7943459e+01	-2.0150347e+01	-2.0554458e+01	2.0264678e+01	3.4058417e+01	2.9000000e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	
