C1	 Stimuli Evoking a direct response, each row is a stimulus vector	2014Apr25
cellLoc 345 297

-8.0840171e+01	-2.0891179e+00	1.3200400e+02	3.1958926e+01	-8.0566132e+01	1.3874585e+01	5.7612178e+01	2.6695266e+01	-7.9080908e+01	1.4092597e+02	5.7136814e+01	3.8814404e+01	2.4423272e+01	1.6927007e+01	-5.9911444e+01	-2.3720050e+01	-8.2072670e+01	-2.0844879e+01	1.3784938e+02	1.7442449e+00	1.2100000e-02	4.1150000e-02	1.6530000e-01	2.9005000e-01	3.1880000e-01	4.2045000e-01	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	
4.6866799e+01	3.8807741e+01	8.1467148e+01	-6.4966990e+01	-2.5239639e+00	2.9720467e+01	1.6686423e+02	-1.5688814e+02	1.9244938e+01	2.7135299e+01	7.4417882e+01	6.6140278e+01	-7.5563558e+01	-6.8110995e+01	1.0246937e+01	-6.0945720e+01	1.9064917e+01	-1.1594970e+02	-2.4709322e+01	-4.3489942e+00	3.6500000e-03	5.8800000e-02	1.3330000e-01	2.0680000e-01	3.8980000e-01	4.6020000e-01	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	
-9.5867676e+01	-6.6917659e+00	1.7699323e+01	-1.1090838e+02	4.9374189e+01	2.4865638e+01	-7.7901529e+00	-5.8260456e+01	1.4289028e+02	-1.4939602e+01	7.6867790e+00	-1.2180224e+02	-7.8297698e+01	7.2800016e+01	-2.8404115e+01	-3.7953112e+01	2.8508088e+01	8.4497575e+01	-3.9593100e+01	-4.5874364e+01	2.3400000e-02	4.5500000e-02	1.9070000e-01	2.7650000e-01	3.2690000e-01	3.9355000e-01	4.6880000e-01	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	
8.1508827e+00	-6.7203322e+01	1.0007061e+02	7.1050287e+01	1.0413107e+02	-8.3884539e+00	-7.8578698e+01	1.5213312e+01	1.2283215e+02	-1.7456065e+01	3.7683630e+01	1.7497865e+01	7.7489173e+01	2.1671894e+01	-4.7298838e+01	2.5019480e+01	6.5036982e+01	-3.6206335e+00	2.6253521e+01	4.5817624e+01	5.2100000e-02	1.2875000e-01	1.6465000e-01	3.0775000e-01	3.9015000e-01	4.8165000e-01	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	
6.7067248e+01	-3.9676872e+01	-1.1058476e+02	2.8050973e+01	4.7989527e+01	-9.3915717e+01	1.8907940e+01	1.0469374e+02	-1.3428425e+01	-2.3255630e+01	-1.0743775e+02	4.1672881e+01	1.0924342e+00	5.6201342e+01	-2.7173827e+01	-5.8333167e+00	1.0291568e+01	6.4029916e+01	-8.0840857e+01	-7.2529715e+01	2.8500000e-03	5.6100000e-02	1.1220000e-01	1.9950000e-01	2.6790000e-01	3.4685000e-01	4.6850000e-01	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	
2.5539341e+01	3.2859257e+01	3.3587366e+01	3.3569414e+00	-5.0379764e+01	-6.8759087e+01	9.7791467e+01	6.8723394e+01	-5.7183877e+01	6.5653070e+00	3.8938236e+01	-9.0014281e+01	-6.3552063e+00	2.0137771e+01	6.4643959e+01	-1.4964130e+02	-7.9247239e+01	7.8286227e+01	-2.0688842e+01	-8.8105476e+01	5.8150000e-02	7.4800000e-02	1.3655000e-01	2.4285000e-01	2.9675000e-01	3.4085000e-01	4.2310000e-01	4.7235000e-01	0.0000000e+00	0.0000000e+00	0.0000000e+00	
3.8505099e+01	4.9267838e+01	-2.8287746e+01	5.8504758e+01	1.2128143e+02	-1.5750812e+01	1.0346348e+02	5.5831348e+00	1.0689014e+02	-8.9507903e+01	-1.0173385e+02	1.4376518e+00	-8.5368566e+01	2.9522258e+01	4.0057751e+01	8.1196763e+00	3.9532871e+01	4.2330033e+01	2.9950713e+01	-3.3728467e+01	2.9000000e-03	1.3575000e-01	2.4915000e-01	2.8135000e-01	3.5720000e-01	3.8180000e-01	4.4370000e-01	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	
-3.1495897e+01	4.9351089e+01	3.8590587e+00	-8.4607120e+00	2.6888703e+01	1.0255322e+02	2.4828783e+01	-5.5909702e+01	-3.2218626e+00	-5.5242681e+01	1.9410824e+01	-3.2655977e+01	4.5126488e+01	4.3898643e+00	-3.2096216e+01	8.6287521e+00	6.8726438e+01	-4.3014930e+01	-2.7868484e+01	6.0461782e+01	5.5600000e-02	1.5245000e-01	1.9990000e-01	2.3600000e-01	3.5075000e-01	4.1635000e-01	4.7555000e-01	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	
-1.7501955e+02	-5.2618212e+01	7.2766159e+01	-6.9604538e+01	2.4073524e+01	5.4497022e+01	-1.1397156e+01	6.5676492e+01	-1.7144016e+01	-8.3365618e+01	3.0842733e+00	1.9548950e+00	2.2529033e+00	-5.3821912e+01	2.7649437e+01	8.6894904e+01	8.7208063e+01	-4.3653829e+01	6.2597020e-01	-5.7156733e+01	9.8250000e-02	1.9270000e-01	3.3425000e-01	4.2385000e-01	4.7245000e-01	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	
-3.1332938e+01	-3.2165908e+01	1.0422366e+02	8.3042733e+01	3.2864118e+01	2.9351129e+01	-1.3194242e+02	1.6517935e+01	-1.6080624e+01	-8.7582876e+00	-3.7402074e+01	9.6550988e+01	-1.0935124e+01	5.3103566e+01	-2.5328989e+01	-4.6733289e+00	-1.2332727e+01	4.2403831e+01	-4.5034847e+01	1.7125121e+01	7.8650000e-02	1.2405000e-01	1.9250000e-01	2.5305000e-01	2.9615000e-01	4.3145000e-01	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	
2.5715412e+01	-8.1472233e+01	-3.1914942e+01	-1.4294134e+02	-8.7067817e+01	7.3040101e+00	1.3044130e+02	7.1015465e+01	-4.5455467e+01	-4.7593684e+00	2.2216699e+01	6.4643099e+01	8.5180766e+01	1.2888957e+02	-1.4857854e+01	1.8764448e+02	7.6855299e-01	3.6912595e+01	8.3497102e+01	-5.2811673e+01	2.3700000e-02	6.4900000e-02	1.5905000e-01	2.6965000e-01	3.2975000e-01	4.2025000e-01	4.5380000e-01	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	
-9.9997526e+01	-2.5264819e+01	-6.1508774e+01	8.2643124e+00	3.1432644e+01	3.3564439e+01	7.1850246e+00	-1.7948158e+00	7.5719675e-01	2.8195814e+01	5.9432654e+01	1.3891905e+02	-3.7024803e+01	-4.3994404e+00	-3.7185404e+01	3.8478578e+01	2.7405462e+01	-6.8192317e+01	-6.3028876e+00	1.1534340e+02	3.6500000e-02	8.0050000e-02	1.7565000e-01	2.8670000e-01	3.6500000e-01	4.5085000e-01	4.9165000e-01	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	
-5.3276401e+01	-6.7551871e+01	-1.3876302e+01	1.4796684e+02	1.2500973e+02	1.3601280e+01	-2.6780581e+01	-2.6031927e+01	-7.8441865e+01	-1.8197815e+01	1.3300771e+01	6.2447385e+01	-7.6781197e+01	5.2043426e+01	-1.6024704e+01	5.4492751e+00	6.1461910e+01	-7.5673262e+01	1.0957081e+02	3.2820940e+01	5.8350000e-02	1.1490000e-01	1.4855000e-01	2.2715000e-01	3.0010000e-01	3.6425000e-01	4.7575000e-01	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	
1.0726574e+02	-7.5995555e+01	4.7401380e+01	-8.9554200e+01	7.3183307e+01	4.4213546e+01	1.2079528e+01	1.7873175e+01	-7.0686516e+01	-2.2538877e+01	-3.9231702e+01	-1.2084353e+01	-3.6188012e+00	-7.8547060e+01	-9.5993577e+01	5.9038297e+00	6.9802904e+01	-9.1397638e+01	-5.0433676e+01	-7.8337138e+01	4.9400000e-02	1.1630000e-01	2.5905000e-01	3.5360000e-01	4.2565000e-01	4.9235000e-01	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	
-7.1287262e+00	4.7746072e+01	-9.4558688e+00	4.2236134e-01	-2.1655673e+01	-1.3258664e+02	8.0179297e+01	-1.8682930e+01	-4.5703910e+01	-1.2608074e+02	-7.6270816e+01	1.3368195e+02	1.9771277e+02	-1.7483641e+00	-5.4052837e+01	2.3042359e+01	7.9583311e+01	-1.6693453e+02	-3.4748295e+01	7.0642939e+01	3.0000000e-03	7.6200000e-02	1.7175000e-01	2.3555000e-01	2.9215000e-01	4.1200000e-01	4.8510000e-01	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	
4.6436436e+00	-1.2922390e+02	-6.0232030e+00	-4.0638594e+01	-3.7924021e+01	-3.8293505e+01	-4.5313599e+00	1.3987902e+02	5.0391709e+01	8.8141754e+01	2.5067132e+01	-3.2435385e+01	6.1703687e+00	4.4489744e+01	-6.2165434e+01	5.0167264e+01	-7.8456131e+01	-4.5103238e+01	-1.4747549e+01	-8.7011471e+01	4.3000000e-02	1.5615000e-01	2.3220000e-01	3.1980000e-01	4.1655000e-01	4.7275000e-01	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	
-9.7781984e+01	-1.7577342e+01	4.7750411e+01	1.0886980e+02	-1.2979662e+02	2.6726425e+01	2.3200856e+01	-1.3199533e+01	-2.7635000e+01	-1.3332903e+02	-7.8819318e+01	-3.8502524e+01	-5.6721860e+01	-2.2159651e+00	-8.0903446e+01	-5.6635018e+01	6.6765943e+01	-1.2936136e+02	3.9655087e+01	-1.0303367e+02	2.9500000e-03	7.8750000e-02	1.1605000e-01	2.1485000e-01	3.3035000e-01	3.9345000e-01	4.6935000e-01	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	
-3.0574655e+00	4.1072130e+01	-4.4407564e+01	-3.7787410e+00	5.4507763e+01	-2.7432143e+01	8.0259706e+01	-3.2660468e+01	2.9025391e-01	1.4095166e+02	-5.8777087e+01	-4.9341923e+01	-4.7119045e+01	-2.2821769e+00	5.2699808e+01	-7.3750669e+00	2.2203618e+01	4.5225713e+01	-2.5820547e+01	3.8728718e+01	3.0500000e-03	8.4800000e-02	1.5545000e-01	2.0830000e-01	3.2325000e-01	4.5335000e-01	4.7935000e-01	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	
6.1713969e+01	-5.1494708e-01	5.8646405e+01	3.0234437e+01	-3.9342757e+01	1.7724067e+01	-6.8409410e+01	-7.7997187e+01	3.7019151e+01	-4.2848862e+01	2.1846043e+00	1.2828318e+02	1.7331446e+01	-5.9208184e+01	-5.8757967e-01	5.1046311e+00	4.1436003e+01	-2.7004909e+01	-6.2947700e+01	-3.3711700e+01	1.3900000e-01	2.9265000e-01	3.3045000e-01	4.5960000e-01	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	
-1.1484935e+02	1.4511688e+01	4.4591074e+01	-2.4592366e+01	-5.8840904e+01	8.3023270e+01	-3.5189776e+01	5.5813721e+00	-9.4881517e+01	-7.4061811e+01	-1.2268741e+02	-5.6364992e+00	5.3905537e+01	-8.9744471e+01	-1.2406453e+02	1.7854605e+02	-1.6302789e+02	-1.4975942e+01	-8.8936348e+01	-6.6434030e+01	2.8500000e-03	4.2050000e-02	1.4230000e-01	2.1415000e-01	2.7920000e-01	3.9410000e-01	4.2940000e-01	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	
-2.5756724e+01	2.1944663e+01	-1.5789473e+01	-1.4171458e+01	4.5848656e+01	-5.3179808e+01	-2.6149649e+00	-1.1240940e+02	-2.6616631e+01	3.6596952e+01	-9.9676687e+00	-2.7686770e+01	-7.8826807e+01	4.4943490e+01	-5.2178793e+01	-1.0822302e+02	3.6660240e+01	-1.1039625e+02	1.9824956e+01	7.0690163e+01	3.2800000e-02	6.6550000e-02	8.7900000e-02	1.2920000e-01	2.2970000e-01	2.6940000e-01	3.3320000e-01	3.8560000e-01	0.0000000e+00	0.0000000e+00	0.0000000e+00	
-2.0401082e+01	1.9622047e+02	1.1664543e+02	1.3265910e+02	2.3836101e+01	8.1193981e+01	4.9369517e+01	9.6620086e+01	3.6164791e+01	8.5507503e+01	-1.2259848e+02	8.6634070e+01	3.7944094e+01	-4.0135358e+01	-5.3834315e+01	1.0188481e+01	1.6231526e+01	7.0190374e+01	-8.1547110e+01	-8.0391733e+01	2.8000000e-03	7.0650000e-02	2.0000000e-01	2.4665000e-01	3.1275000e-01	3.6550000e-01	4.0905000e-01	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	
2.4895888e+01	-3.9936762e+01	-1.1928361e+02	5.6265524e+01	1.8879473e+00	3.7065362e+01	-1.8837838e+01	7.2472779e+01	4.2426491e+01	6.3645035e+01	1.1554939e+02	-9.6537558e+01	-2.2351686e+01	-1.2340905e+02	7.6221875e+01	1.2309081e+01	-1.4054860e+01	9.0216765e+01	5.5311122e+01	1.6080425e+02	3.6000000e-03	9.2300000e-02	2.3150000e-01	2.9095000e-01	4.0310000e-01	4.6060000e-01	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	
8.7542842e+01	3.8554792e+01	9.5022528e+01	1.1259847e+02	5.3143493e+01	-1.5648166e+01	-8.2817651e+01	-7.6471837e+00	-6.9698810e+01	3.0236246e+01	1.0539116e+01	4.1028585e+01	5.0413151e+01	-2.0718508e+01	3.4524229e+01	-9.5295969e+01	-3.3417355e+01	9.3290209e+01	5.9901912e+01	-7.6586044e+00	1.9000000e-03	8.0450000e-02	1.7335000e-01	2.2805000e-01	2.9130000e-01	4.0915000e-01	4.7680000e-01	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	
1.1140937e+02	-7.6146836e+01	-1.8504675e+00	-3.2033955e+00	4.5363232e+01	-1.3581739e+01	7.9529342e+01	-6.4534294e+01	-1.3543264e+00	-3.1257860e+00	1.5326679e+01	-4.5475537e+00	1.5124133e+01	1.2801172e+01	8.3373448e+01	2.7773309e+00	-1.0216806e+01	-6.8987387e+01	5.4455893e+01	-3.6815278e+01	1.0840000e-01	1.8775000e-01	2.3060000e-01	2.8850000e-01	4.0650000e-01	4.5665000e-01	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	
3.3937407e+01	6.4699621e+01	-8.2481796e+01	6.3812847e+00	-6.1780242e+01	-1.4004820e+02	-4.6588904e+01	8.3053326e+01	2.8362038e+01	-4.9016668e+01	5.2064929e+00	-4.6969606e+01	1.8963135e+01	1.1005521e+02	-6.8702326e+01	-8.5889854e+01	1.9901067e+01	-4.7313079e+01	3.4812993e+01	1.3369826e+02	2.0500000e-03	1.5080000e-01	2.1880000e-01	2.6820000e-01	3.5010000e-01	4.0560000e-01	4.4605000e-01	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	
1.0056602e+02	4.7707297e+01	1.9859696e+01	5.9272603e+01	-8.4550952e+01	5.2147816e+01	-3.1253047e+01	-5.3379535e+01	1.1280640e+02	-5.9868542e+00	9.0527999e+01	-5.6708189e+01	9.4817446e+01	1.9368011e+01	-7.4466447e+00	-3.2804373e+01	-5.5890053e+01	5.2351232e+01	-2.0449159e+01	5.0497635e+01	3.7000000e-03	6.0600000e-02	1.2285000e-01	2.4970000e-01	3.0620000e-01	3.4275000e-01	4.8100000e-01	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	
-3.9941661e+01	6.4697610e+01	-7.6732231e+01	3.3347597e+01	-1.2145945e+01	9.6000461e+01	7.8253712e+01	7.2163009e+00	3.8002975e+01	-2.2581218e+00	2.8259148e+00	4.9679466e+00	3.7441705e+00	-7.0196230e+01	-7.4762036e+01	6.1241496e+01	-8.6879902e+01	-1.6374936e+01	4.6205306e+01	-4.6138574e+01	4.5750000e-02	8.6200000e-02	1.5655000e-01	2.2230000e-01	2.7560000e-01	3.2235000e-01	4.9780000e-01	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	
-1.6619483e+01	-2.6045684e+01	1.5583423e+02	-4.6990186e+01	9.0010352e+01	5.4604019e+01	6.3104721e+01	1.3229010e+01	4.5896104e+01	3.9116261e+00	7.7142478e+01	6.5084923e+01	-9.7662979e+01	-3.1492083e+01	7.1189656e+01	-3.3814153e+01	8.8634535e+01	5.1585543e+01	-1.5304696e+01	6.3542101e+01	3.8500000e-03	1.0005000e-01	1.7060000e-01	2.4355000e-01	2.7555000e-01	3.5850000e-01	4.1440000e-01	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	
-7.3386330e+01	-2.7733948e+01	4.0748688e+01	-5.8087328e+01	2.3752498e+01	-7.2404056e+01	1.5191112e+01	-3.9032801e+01	1.3516199e+01	5.5566928e+01	5.4652032e+01	-2.4609648e+01	1.1346900e+02	-1.4781260e+02	-2.7019800e+01	8.0585748e+00	-4.9789944e+01	3.7722078e+01	2.8793016e+01	-2.3295778e+01	1.7400000e-02	8.1200000e-02	1.4045000e-01	2.3510000e-01	2.8480000e-01	3.4950000e-01	4.3420000e-01	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	
1.4535808e+02	5.7763223e+01	-1.2343786e+02	-5.3645998e+00	-6.1916317e+01	-3.2206061e+01	-9.0507478e-01	-3.0048409e+01	-1.7171370e+02	-3.8813218e+01	-1.3319579e+02	-5.7966506e+01	2.3707119e+01	-4.4744407e+00	4.2976116e+01	8.7285455e+01	-4.3323440e+01	-6.8462488e+01	8.8259999e+01	4.6123098e+01	2.8500000e-03	8.2550000e-02	1.7160000e-01	2.3595000e-01	2.9905000e-01	3.9310000e-01	4.9305000e-01	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	
-1.2135351e+02	3.2853177e+01	-4.8886051e+01	2.4297567e+01	-1.9544359e+01	-6.3214343e+01	-1.1197839e+02	5.4198456e+01	-4.9403271e+01	7.1586003e+01	-9.2486918e+00	7.0777252e+01	2.8674939e+01	6.7144034e+01	4.4659778e+01	-4.1851123e+00	-7.7107096e+01	6.5285312e+01	4.3271476e+01	6.8257328e+01	9.1700000e-02	1.4100000e-01	2.0745000e-01	2.4990000e-01	3.0545000e-01	3.8760000e-01	4.5585000e-01	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	
3.0282094e+01	1.0117555e+02	-5.6634130e-01	1.9551208e+01	-1.5293590e+02	-9.7539700e+01	-5.0721222e+01	1.5034666e+01	1.5801056e+02	9.7404445e+00	-4.1824970e+01	6.1770008e+00	3.8236385e+01	7.9889506e+01	-3.1002943e+01	4.0746316e+01	4.6595991e-01	8.4926856e+00	1.1051316e+02	-6.7286997e-01	1.9500000e-03	7.8450000e-02	1.0905000e-01	1.6070000e-01	1.9820000e-01	2.5520000e-01	3.5925000e-01	4.3880000e-01	4.8435000e-01	0.0000000e+00	0.0000000e+00	
-2.4854739e+01	5.4435663e+01	-3.0443523e+01	2.2187304e+01	-2.9447851e+01	-4.4100765e+01	-8.6862690e+00	7.7327809e+01	-9.6537031e+00	-8.8002281e+01	1.0947402e+02	9.8818676e+01	4.8584034e+00	-4.9474161e+01	5.0219184e+01	2.9041678e+01	-1.7749513e+01	-4.8423633e+01	-4.6465238e+01	-1.6374678e+00	3.6500000e-03	1.2985000e-01	1.6595000e-01	2.7830000e-01	3.2235000e-01	3.6035000e-01	4.8005000e-01	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	
2.9213143e+01	1.7198501e+02	3.3320580e+01	1.1814601e+02	-9.7906522e+01	7.2636419e+01	1.6336259e+00	2.0309152e+01	1.0238853e+02	4.1161717e+01	-8.4152914e+01	3.4359985e+01	-1.1097235e+02	-2.9153679e+01	-8.5206543e+00	-4.3579960e+00	1.0114133e+02	4.6020091e+01	-1.0718620e+02	4.7929622e+01	2.9500000e-03	7.5350000e-02	1.6425000e-01	2.8385000e-01	3.3830000e-01	4.0845000e-01	4.7585000e-01	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	
-1.0280188e+02	9.6621430e+01	-1.2645723e+02	1.0699475e+02	-2.1307286e+01	1.2771903e+01	1.7489704e+01	-1.1959667e+02	1.1948769e+02	6.1418409e+01	3.0611520e+01	2.7333230e+01	1.5510717e+01	7.1551767e+01	-1.4354324e+01	3.5344143e+01	-2.6466604e+01	-6.7815294e+01	-1.8576624e+01	-8.8387605e+00	1.9500000e-03	8.4800000e-02	1.6760000e-01	3.2495000e-01	4.2890000e-01	4.9095000e-01	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	
-1.1607740e+02	-8.7385362e+01	6.6471417e+01	8.1750843e+01	-6.2520501e+01	-2.7357412e+01	-3.5769383e+00	-8.2913218e+01	4.4931320e+01	-9.1813552e+01	-2.9029711e+01	2.5599482e+00	-5.8715520e+01	5.3794215e+01	-7.6978920e+01	2.8726883e+01	-4.7956242e+01	9.8547107e+00	7.4799080e+01	6.2422331e+01	6.5050000e-02	1.0425000e-01	1.7815000e-01	2.2830000e-01	2.5975000e-01	3.7860000e-01	4.1600000e-01	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	
1.9720031e+01	-9.7057168e+01	-1.0443011e+02	-5.2237683e+00	-1.5140403e+01	7.3705493e+01	-1.2216606e+01	-4.8451815e+00	5.4278316e+01	-1.1016993e+01	-6.0376626e+01	-1.5077307e+01	7.2836815e+01	2.1596420e+01	-1.0928530e+02	-2.1900565e+01	-1.2291458e+02	-4.7068213e+01	8.8781748e+01	-6.7990689e+01	3.0000000e-04	1.2700000e-02	1.4120000e-01	1.5665000e-01	2.3855000e-01	3.9990000e-01	4.4410000e-01	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	
