C2	 Stimuli Evoking a direct response, each row is a stimulus vector	2014Sep08
cellLoc 450 649

-1.3879091e+00	1.0429142e+01	1.3955332e+02	1.6095384e+02	1.7727537e+01	8.8259348e+01	-5.5165960e+01	1.9668006e+02	1.7193807e+02	-1.7729818e+02	1.2743745e+02	-1.2423848e+01	2.4102692e+02	1.8525729e+01	-7.1388175e+01	-1.6065142e+02	4.1108612e+01	2.6139000e+02	2.1249633e+02	-1.6253003e+02	1.8400000e-03	1.7440000e-02	0.0000000e+00	0.0000000e+00	
1.0990424e+02	1.1557254e+02	2.1617867e+01	6.9310793e+01	1.6507661e+02	-1.8624095e+02	-1.4371065e+02	2.2903277e+02	1.7908000e+02	-2.2898632e+01	2.1219008e+02	1.1265236e+01	1.7831362e+02	4.2531434e+01	6.9952336e+01	1.1311184e+02	4.9651057e+01	-2.2072716e+02	4.9742217e+01	-8.1064409e+00	6.1600000e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	
-1.2270058e+02	6.2423300e+01	8.7437362e+01	7.5161522e+01	-1.0915535e+02	-2.0801501e+02	-2.7215106e+00	-4.4701585e+01	-1.0583812e+02	3.3492793e+01	-3.9288875e+01	-9.3501990e+01	-1.1172155e+02	-2.2542828e+02	-1.4308495e+02	-1.3434878e+02	-1.4035978e+02	1.4302555e+02	1.0689639e+01	1.0749198e+02	3.1600000e-03	1.6320000e-02	0.0000000e+00	0.0000000e+00	
2.5172484e+02	-1.8155435e+02	1.2584574e+01	-2.1594830e+02	7.0169435e+01	1.3868761e+02	1.9949564e+00	-2.6037209e+01	-5.9384939e+01	-1.3785789e+01	-1.7092681e+01	-7.4634345e+00	-1.6348748e+02	-1.7286488e+02	-5.9603008e+01	-3.6815062e+01	-6.9807614e+01	-9.2839893e+01	-1.3849072e+02	-2.4868771e+01	3.0800000e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	
6.7541735e+00	6.6698532e+01	1.2266949e+02	-5.5293033e+01	6.6176956e+00	-1.3547547e+02	-7.7723702e+01	4.1873051e+01	-2.8405307e+02	8.8801054e+01	5.1887961e+01	-8.2135545e+01	3.3903452e+01	4.6410995e+01	2.6816203e+01	4.2862829e+01	-1.4024801e+02	-7.5147670e+01	-1.7504496e+02	-1.7269836e+02	5.5200000e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	
-7.0903438e+01	3.3581552e+01	-1.7595599e+02	4.0479079e+01	-4.4944907e+01	1.6565262e+02	6.4818278e+01	2.1325709e+02	-1.7257607e+02	1.6559800e+02	-2.2554896e+02	-8.4250264e+01	1.3718527e+02	1.5557502e+02	2.8103862e+01	9.4572054e+01	-1.7011821e+02	2.3507230e+02	-1.9897934e+02	-4.0839290e+01	2.0000000e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	
-1.5418327e+02	-9.0890957e+01	7.2345971e+01	-7.5911456e+01	-4.0831153e+01	1.6718132e+02	-1.7668279e+02	-6.7834725e+01	-2.9000461e+02	-1.6218467e+02	-4.7784822e+01	1.3436371e+02	-2.4210863e+01	1.0050793e+02	-2.2994083e+02	-2.4999637e+02	3.1272750e+01	3.7965890e+01	2.5156218e+01	4.5712828e+01	5.5200000e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	
2.0768354e+02	1.4383596e+02	-2.0661212e+02	-1.6825949e+02	-2.9507454e+01	1.7092873e+02	5.9591511e+01	2.4981004e+02	-1.7723927e+02	4.0410222e+01	-2.0710882e+02	-1.5250314e+02	-2.3740202e+02	4.9903571e+01	-8.0204560e+01	-2.4702561e+02	-4.8176358e+01	-1.6607718e+02	-1.0824578e+02	1.0706342e+02	2.9600000e-03	2.8960000e-02	0.0000000e+00	0.0000000e+00	
-2.1913680e+02	6.9526522e+00	1.9720169e+02	-2.0424006e+02	2.0922438e+01	1.5521799e+02	-3.2467727e+01	2.2337851e+02	2.1918143e+02	4.2413284e+01	1.6092621e+02	-8.0003763e+01	-1.4533414e+02	3.1670984e+01	6.0061749e+01	9.0573245e+01	6.2506119e+01	-1.1129472e+02	6.1437664e+01	8.8622207e+01	6.1600000e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	
1.2490240e+02	1.0327522e+01	1.6539237e+02	-7.6349004e+01	2.6063385e+02	-1.0762121e+02	2.1478599e+02	-6.9754619e+01	1.7967354e+02	1.3893236e+01	1.9636209e+01	-1.1725280e+02	2.1946177e+02	-1.2240585e+02	1.0917534e+02	-1.3769728e+02	-7.5413103e+01	-2.7141627e+02	-1.1387495e+02	2.2933717e+02	6.1600000e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	
9.2373128e+01	-8.4967767e+01	3.5482738e+01	-1.1902618e+02	-8.6051979e+01	7.8699925e+01	-9.3756408e+01	2.1833458e+01	1.4457980e+02	1.9163195e+02	1.1058915e+02	-3.3399496e+01	-1.0969710e+02	-9.1375499e-01	7.4877432e+01	7.4853817e+01	8.3555608e+01	-5.1709269e+01	3.7402792e+01	-7.4612442e+01	6.3600000e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	
-6.5622623e+00	2.1741722e+02	-2.0671209e+01	-4.3888012e+01	1.8717864e+02	-3.5788624e+01	1.4023841e+00	-1.0428682e+02	1.6842536e+02	-1.7473337e+02	-9.5571831e+01	5.5242913e+00	1.9135177e+01	2.9376145e+01	1.9497820e+00	-1.5588304e+01	-8.3377785e+01	9.6417955e+01	3.6232334e+01	7.2647614e+01	6.3200000e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	
-2.5217658e+02	-2.7556070e+02	-5.4613189e+00	-1.4140150e+02	1.1536628e+02	3.9300476e+01	6.4178816e+00	-2.0425104e+02	-1.3068372e+02	8.0260929e+01	1.8034231e+02	4.1677215e+01	8.7057204e+01	1.1396793e+02	-1.3158793e+01	-9.7932066e+00	5.4406108e+01	-1.8312417e+02	-7.2909301e+01	-5.1711122e+01	5.6400000e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	
-9.3329607e+00	-2.1074750e+01	1.0865825e+02	1.1063639e+02	-1.1219328e+02	1.2478171e+02	-1.7625027e+01	1.2249150e+02	4.6551026e+01	1.5874246e+02	1.6209707e+02	-2.2469791e+02	9.7353541e+01	-2.6403168e+02	-1.7599622e+02	2.1694608e+02	-7.5453144e+01	2.7914870e+02	-1.8045480e+02	2.0157955e+02	2.2000000e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	
-9.3255531e+01	2.2473735e+02	-6.0935043e+01	1.0432512e+02	6.1118543e-01	1.5889936e+02	-9.4411952e+01	1.3277093e+01	1.3180653e+02	-1.4106253e+02	9.8547639e-01	-6.2947055e+01	1.3563669e+02	-1.3886210e+02	4.5984459e+01	1.1446236e+02	-7.4274039e+01	-2.7220844e+02	-2.3079021e+02	1.3283974e+02	6.1600000e-03	1.9240000e-02	0.0000000e+00	0.0000000e+00	
4.8187586e+01	-1.3132573e+02	3.9332585e+01	4.8228989e+01	-3.1600653e+01	-1.9509199e+01	-1.5845239e+02	8.8408973e+01	-1.9719698e+02	1.3405738e+02	2.3171805e+02	-5.4503835e+01	8.9237522e+01	5.4077765e+01	5.6886126e+01	2.0150163e+02	-8.7806658e+00	-9.6694247e+01	1.8483981e+02	-1.0404963e+02	5.4800000e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	
-1.6453291e+02	-3.8243397e+01	1.3837175e+02	-5.6431181e+01	-3.9996283e+01	-1.8224795e+00	-6.7261295e+01	-2.3813766e+02	-1.6975451e+01	2.2465756e+02	1.4553924e+02	-1.3021602e+02	1.2622827e+02	-5.1174820e+01	1.3441910e+02	-1.7622934e+02	1.7915378e+01	1.5432804e+02	2.5895445e+02	-1.4591067e+02	2.2000000e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	
-5.6589650e+00	5.0811402e+01	3.6020758e+01	2.3523939e+01	-5.8395024e-01	-6.7193866e+01	-6.7264867e+01	-7.2155597e+01	2.3561950e+02	-1.4616559e+02	-8.6953690e+01	-1.8611068e+02	-4.3644477e+01	-6.5558732e+00	9.9736875e-01	-1.0815584e+02	-1.9451810e+02	-1.8337848e+02	5.6665915e+01	-7.3119101e+01	6.1600000e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	
7.1365162e+01	2.3534644e+02	-5.7595164e+01	-2.1717714e+02	-4.3163692e+01	-2.6948728e+01	-6.8568739e+01	5.9270775e+01	-1.7176997e+02	1.1217605e+02	3.3515160e+01	-1.8895169e+02	-3.6273562e+01	2.2529194e+02	-1.2285929e+02	-9.9973916e+01	-2.3671918e+01	-1.5168409e+02	9.2478987e+01	1.1993620e+01	5.5600000e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	
-4.9337775e+01	-2.7148834e+02	-1.7002492e+02	-1.9548497e+01	1.1343218e+00	-9.5056967e+01	-1.9713027e+02	2.0786531e+01	-2.6833918e+02	2.3356968e+02	1.4263598e+02	1.2010138e+01	-8.7555466e+00	5.9220315e+01	-8.7447873e+01	1.0626649e+02	7.6085231e+00	5.8013823e+01	-1.0369628e+02	1.4382239e+02	5.4800000e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	
-3.3890155e+01	-6.1992493e+01	1.8038281e+02	1.9527831e+02	2.5895691e+01	8.0267745e+01	8.1467369e+00	-2.3808504e+02	1.6300865e+02	-1.4638901e+01	-2.8887507e+02	8.7779629e+00	1.2965552e+02	2.0168948e+01	-1.0781079e+02	2.6989613e+02	-2.3052186e+02	7.7305083e+00	-8.5568973e+01	8.1320059e+01	6.2400000e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	
1.1574304e+02	-1.5337941e+02	1.9489263e+02	8.0208008e+01	-2.2882443e+02	2.7173674e+01	1.2403244e+02	-2.8065510e+02	-4.0617931e+01	2.6288675e+02	-4.7651376e+01	-5.8263965e+01	4.3750142e+01	1.3823629e+02	-4.7878777e+01	1.7841960e+02	-6.6879716e-01	2.7817356e+02	1.1859332e+02	2.2867941e+01	2.0800000e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	
-1.2610085e+02	1.5846213e+02	1.1209816e+02	-8.7570758e+01	-2.5379597e+02	1.2925128e+02	-1.0759813e+01	-1.6531345e+02	3.2555294e+01	9.1807311e+01	-6.7805185e+01	-2.2629102e+00	1.6335155e+02	9.1941444e+01	-9.4655525e+01	-5.2980842e+01	-1.1476634e+02	1.0066044e+02	1.7239745e+02	6.4848837e+01	2.4000000e-03	9.3400000e-02	0.0000000e+00	0.0000000e+00	
2.7507545e+01	1.8850143e+02	-6.6353602e+01	-8.4959817e+01	1.5693756e+02	-6.3393676e+01	4.9048825e+00	1.0976003e+02	2.4103043e+02	1.9319166e+00	2.1895949e+02	-1.2556886e+02	1.3888009e+02	-1.1998325e+01	3.8802591e+01	4.5263065e+01	3.3055326e+01	-1.2334008e+02	-2.6290207e+00	4.4975850e+01	3.0000000e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	
1.8167068e+02	-1.1478302e+02	2.5734946e+02	1.3427232e+02	-1.5590570e+02	1.0778875e+02	-1.9611947e+02	-1.3241254e+02	2.3796873e+02	1.0767362e+02	6.5456477e+01	-2.7557647e+01	2.8621567e+01	-9.5985322e+01	-1.5850824e+02	-2.6395534e+02	-1.1194708e+02	4.0598880e+01	1.1726364e+02	-1.9214730e+02	6.2800000e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	
1.6676411e+02	1.3203228e+02	-1.6497612e+02	-1.2341332e+01	1.3247361e+01	4.4640395e+00	4.3883601e+00	-8.5947907e+01	-1.6764469e+02	1.4245335e+01	6.6903563e+01	-1.2910495e+02	-5.1457469e+01	-1.4820509e+02	9.6282545e+01	-2.5031433e+02	-7.0336324e+00	-8.4721909e+01	-1.9974118e+02	1.2670244e+02	5.5600000e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	
-5.0058352e+01	2.2593084e+02	4.4908068e+01	-1.8515802e+01	8.9608587e+01	1.9984671e+02	-1.1397048e+02	-1.1032682e+01	1.3974378e+02	-9.9884744e+01	3.0618426e+01	-1.3708980e+02	-6.8045778e+01	8.2914775e+01	1.6539927e+02	-8.8736196e+01	-1.0703724e+02	-2.5748133e+02	8.3488278e+01	-1.8272358e+01	6.3200000e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	
1.5157986e+01	-6.6887625e+01	-1.0104001e+02	1.5994498e+01	-1.2243933e+02	-1.1686506e+02	-7.8769927e+01	1.4553505e+01	-2.5118736e+02	-1.4338044e+02	2.2024627e+01	6.5138041e+00	-4.6362381e+01	1.5597589e+02	9.0850206e+01	-1.3897038e+02	1.2869183e+02	-5.3972512e+01	-1.1774358e+02	1.3876865e+02	5.5200000e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	
2.6085364e+02	-4.5530938e+01	-2.8173301e+01	-1.0404107e+02	-3.5435757e+01	-2.2647953e+02	-1.5948369e+01	2.4348254e+01	1.9556561e+02	1.6974635e+02	-1.1403562e+02	1.3190109e+02	2.4890445e+01	-7.5365738e+01	-3.4581451e+01	1.7221615e+00	-2.1334490e+02	1.2677741e+01	1.6403032e+02	-2.2205909e+02	6.2000000e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	
1.2283536e+02	-9.4234246e+01	-1.2104940e+02	-6.0752821e+01	-7.6482192e+01	-2.5130086e+01	5.6295510e+01	1.7011573e+02	-5.5358062e+01	-3.0716534e+01	-1.1369169e+02	-1.9137271e+02	-3.2824474e+01	-2.2443541e+02	9.9362542e+01	-2.4474259e+01	3.4173071e+00	-2.2788738e+02	-1.5399216e+02	-1.1459551e+02	1.9320000e-02	0.0000000e+00	0.0000000e+00	0.0000000e+00	
1.2842883e+02	3.7237584e+01	-1.0914206e+02	-6.6842730e+01	3.4093754e+01	1.0900697e+02	4.3591105e+01	2.5619846e+02	-4.7852800e+01	-6.9540120e+01	2.0842068e+02	1.7814432e+02	-2.7436283e+02	2.7757847e+01	-1.4272084e+02	-2.8416874e+01	2.7259747e+01	-2.3337234e+02	2.0720364e+02	-8.8962780e+01	2.7600000e-03	1.7200000e-02	0.0000000e+00	0.0000000e+00	
-5.2892434e+01	-5.5692118e+01	6.2086158e+01	-1.3886151e+02	6.9481185e+01	-1.5446637e+01	4.2399628e+00	9.0647091e+01	-1.4663279e+02	1.0740553e+02	7.4230966e+00	-7.1166924e+01	-2.1488802e+02	-1.5353221e+02	-1.1448638e+02	3.6685975e+01	-9.9968342e+01	-4.6390546e+01	5.3735872e+01	-3.6344340e+01	2.9600000e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	
3.4369126e+01	-7.5527550e+01	1.8468219e+02	-1.5701170e+02	-2.5741364e+02	3.8008213e+01	-2.3012594e+02	-1.3652478e+02	-1.1039623e+02	6.3197129e+01	1.3702415e+02	-1.2472120e+02	-3.2247754e+01	-8.2762422e+01	-2.5231238e+00	-5.7129388e+01	-7.2757593e+01	-6.2291989e+01	5.9675820e+01	8.0193525e+01	5.7200000e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	
2.5615474e+01	1.5902961e+02	8.3681704e+01	1.6575386e+01	-6.2929789e+01	1.9825114e+02	-2.1160137e+02	2.4219014e+01	-2.1820925e+02	-3.7327095e+01	-1.5552820e+02	-1.2160313e+02	-1.3420512e+02	2.5708243e+01	-2.5135018e+02	4.8394681e+01	4.2247348e+01	3.8020092e+01	-7.1205941e+01	-1.0382475e+01	5.4800000e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	
-2.1596275e+01	1.3104366e+02	-7.2914247e+00	-2.5034759e+02	-8.9872573e+01	1.4297556e+02	-2.8388116e+01	1.2042186e+02	1.4464052e+02	2.2102617e+02	1.8808198e+01	-1.9793662e+02	1.8993641e+02	1.2005022e+02	7.5351987e+01	-9.8282740e+01	-3.6978666e+01	-1.3535788e+02	-8.4199669e+01	2.8527255e+02	2.1200000e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	
1.1306910e+02	-4.9751353e+01	7.4329672e+01	1.1305027e+02	5.7014736e+01	-7.1572921e+01	1.3740782e+01	-9.8417421e+01	1.5987671e+02	-8.5926994e+00	1.8752243e+02	2.4555202e+01	5.0671788e+01	2.8788031e+01	1.0458928e+01	1.5974066e+01	-7.6482642e+01	1.3522990e+01	1.0130299e+02	3.5254295e+01	6.2000000e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	
-1.0773652e+02	7.6401258e+01	8.5969575e+01	7.2896880e+01	-2.0031454e+02	-2.2208980e+02	3.0107770e+01	-1.1470534e+02	-3.2878158e+01	-1.3902108e+02	-2.0691368e+02	7.3994401e+01	-1.9018563e+02	-1.4090277e+01	-4.2315236e+01	-1.0328213e+02	1.4830741e+02	-7.3328692e+01	4.2441795e+01	-5.9377276e+01	3.0400000e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	
-2.9520316e+01	3.2663442e+00	-5.3837245e+01	-1.9362961e+00	-1.4281286e+02	-2.3262829e+02	-6.7063105e+01	1.5000843e+02	9.4227910e+00	3.1392695e+01	-1.4314711e+02	1.3064260e+02	1.7860561e+02	-8.8517536e+01	1.1210635e+02	1.1601173e+02	4.8116689e+01	2.2264938e+02	-9.9393437e+01	2.6545079e+02	2.2800000e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	
4.2819022e+01	-1.5573267e+02	-2.5215637e+01	-1.6576590e+02	2.3036728e+01	2.6192773e+02	2.1430056e+02	-6.8982132e+00	-1.2754539e+02	6.0878369e+01	6.8751142e+01	-9.7719153e+01	1.6345203e+01	-2.3007006e+02	5.5700048e+01	1.3183471e+02	-1.4499383e+02	8.7301367e+01	-9.8250592e+01	6.2855877e+01	5.8000000e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	
7.1524351e+01	-1.3145525e+02	-1.6097754e+02	-2.2122211e+02	-1.9841625e+02	-1.9780743e+01	1.8474356e+02	5.4397926e+01	-1.1602637e+02	-1.8526324e+02	7.7848255e+01	2.1012457e+02	-1.1474975e+02	3.6289445e+01	6.5636323e+01	3.0138372e+01	-7.2483264e+01	1.2048503e+01	5.2945338e+01	-3.2795522e+00	5.6400000e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	
-2.3273014e+02	1.8666679e+01	-3.0070555e+01	6.3970375e+01	1.1851190e+02	3.7222010e+00	-5.0649678e+01	1.8642080e+00	3.0602328e+01	-1.3624944e+02	2.2112439e+02	1.9789696e+02	-2.0174088e+02	-8.8963693e+00	-7.1182866e+01	-4.7592406e+01	1.2317117e+02	-1.2995578e+02	-2.0211878e+02	1.2682250e+02	3.0000000e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	
-1.7130372e+02	-7.5477709e+00	2.5804341e+02	4.0279092e+00	8.5679667e+01	-1.8598557e+02	1.5333099e+02	-8.3777212e+01	-1.7347110e+01	-1.9450979e+02	1.6178816e+02	5.2482214e+01	1.4464069e+02	-2.5203328e+02	-8.1374337e+01	2.1394409e+02	8.3386257e+01	-2.2997898e+02	-6.2896039e+01	-1.8159617e+02	2.4640000e-02	0.0000000e+00	0.0000000e+00	0.0000000e+00	
1.0583153e+02	4.8192717e+01	9.6834090e+01	-7.7757321e+01	2.4094595e+01	-1.7468203e+02	-1.3104076e+02	-2.3743921e+02	-2.3042798e+02	2.7387367e+02	-3.4667662e+01	-1.2341245e+02	-1.7729795e+01	-8.9712968e+01	3.9003229e+01	-7.3328261e+01	1.0002511e+02	2.4462789e+01	1.1388022e+02	1.1840081e+02	5.5200000e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	
2.3999677e+02	-6.1866058e+00	3.9278482e+01	1.2884916e+01	1.9566866e+01	-1.1736153e+02	1.1653316e+02	-2.0550648e+02	2.2116736e+02	-1.2378894e+02	-1.2484452e+02	-1.5613323e+02	-1.0200793e+02	1.0679371e+02	1.9036369e+02	-5.8659569e+01	-1.7767543e+02	6.2567314e+01	4.2600857e+01	2.0541821e+02	6.2000000e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	
7.1640430e+01	-3.5220618e+00	-1.0423010e+02	-2.9193964e+01	-6.4551334e+01	-1.6243602e+02	1.1518987e+02	2.0112789e+02	-2.9288180e+02	1.2438708e+02	1.5607324e+02	-8.4257031e+01	2.1235633e+01	3.0604755e+01	-2.6843486e+02	-1.4303884e+02	-2.1652553e+02	-1.2896272e+02	-1.4478475e+02	-1.3194368e+02	5.4400000e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	
1.6279068e+02	2.3230083e+02	1.7145468e+02	-1.2146479e+02	1.0370981e+02	-1.3233541e+02	2.3949654e+02	1.3938865e+02	-2.2876418e+02	3.3969736e+00	-7.4959920e+00	1.5221773e+02	1.6080411e+02	9.2320179e+01	7.1101238e+01	-1.1390573e+02	-1.2920867e+02	1.0467927e+02	-3.7661816e+01	-1.7050422e+02	2.3600000e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	
-4.7420732e+00	1.0794641e+02	-9.1445733e+01	1.8037952e+02	5.0441952e+01	-1.7043421e+02	2.4959919e+00	-1.4450305e+02	-9.0448266e+00	-3.5842359e+01	-2.8798282e+01	2.3417052e+02	-1.4135891e+02	-2.1948897e+02	-7.8265030e+01	2.4410140e+02	1.6424983e+02	4.7153983e+01	-4.5903690e+00	2.1068726e+01	3.0000000e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	
1.1417458e+02	-6.9769874e+00	1.2948736e+02	1.7038628e+02	-1.2654100e+02	7.5827946e+01	5.5495524e+01	-2.8715540e+02	-1.1098344e+02	2.1031439e+02	-9.8915227e+01	-6.2810336e-01	-1.8007083e+02	-2.0527463e+02	-4.7623476e+01	2.4076721e+01	1.6802603e+02	4.5192139e+00	1.0283672e+02	-4.2518538e+01	2.9600000e-03	2.3120000e-02	0.0000000e+00	0.0000000e+00	
1.7785378e+02	1.1872137e+02	8.6552574e+01	-5.6919741e+01	-1.7183628e+01	-4.0473119e+01	9.9269822e+01	1.7414583e+02	1.5482740e+02	1.9471435e+02	-2.5774169e+01	4.6601666e+01	8.3347441e+01	9.1938187e+01	2.3673741e+02	-1.3841019e+02	-1.5570452e+02	6.7177139e+01	6.9307645e+01	-1.0192817e+02	2.0400000e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	
